year,region,education_level,program_name,study_format,duration_months,base_price,competitor_price,demand_index,salary_index,advertising_spend,discount_percent,student_count,final_price,direction_code,source_title,source_url,source_row,source_note
2024,Москва,бакалавриат,"40.03.01 Юриспруденция, профиль Правовая охрана интеллектуальной собственности, набор 2021 года",очная,48,198936.2,183000.0,100.0,154.8,0.0,0.0,1323,198936.2,40.03.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,8,за год
2022,Москва,бакалавриат,"40.03.01 Юриспруденция, профиль Правовая охрана интеллектуальной собственности, набор 2021 года",очно-заочная,48,93400.0,93400.0,100.0,134.85,0.0,0.0,1323,105900.0,40.03.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,8,за год
2023,Москва,бакалавриат,"40.03.01 Юриспруденция, профиль Правовая охрана интеллектуальной собственности, набор 2021 года",очно-заочная,48,105900.0,93400.0,100.0,142.76,0.0,0.0,1323,105900.0,40.03.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,8,за год
2024,Москва,бакалавриат,"40.03.01 Юриспруденция, профиль Правовая охрана интеллектуальной собственности, набор 2021 года",очно-заочная,48,105900.0,93400.0,100.0,154.8,0.0,0.0,1323,105900.0,40.03.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,8,за год
2022,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",заочная,24,93000.0,93000.0,38.08,134.85,0.0,0.0,395,115300.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,25,за год
2023,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",заочная,24,115300.0,93000.0,38.08,142.76,0.0,0.0,395,115300.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,25,за год
2024,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",заочная,24,115300.0,93000.0,38.08,154.8,0.0,0.0,395,115300.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,25,за год
2022,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",очная,24,197000.0,197000.0,38.08,134.85,0.0,0.0,395,21800.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,25,за год
2023,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",очная,24,21800.0,197000.0,38.08,142.76,0.0,0.0,395,21800.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,25,за год
2024,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",очная,24,21800.0,197000.0,38.08,154.8,0.0,0.0,395,21800.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,25,за год
2022,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",очно-заочная,24,125900.0,125900.0,38.08,134.85,0.0,0.0,395,125900.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,25,за год
2023,Москва,магистратура,"40.04.01 Юриспруденция, набор 2021 года (на все профили)",очно-заочная,24,125900.0,125900.0,38.08,142.76,0.0,0.0,395,125900.0,40.04.01,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,25,за год
